,product_name,selling_price,actual_price,average_rating,rating_and_rivew,ram,SSD,processor,operating_system,exchange_offer,display_size
557,ASUS Vivobook Gaming Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce ...,"₹60,990","₹88,990",4.6,36 Ratings & 4 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display
558,HP Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s- fq5010TU Thin and Light Laptop,"₹60,790","₹68,465",0,0,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 Inch) Display
559,DELL Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop,"₹60,690","₹78,307",4.3,21 Ratings & 1 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i3 Processor (11th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Touchscreen Display
560,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,"₹60,400","₹76,000",4.2,51 Ratings & 9 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display
561,DELL Vostro Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10) Vostro 5415 Thin and Light Laptop,"₹60,390","₹78,247",4.5,82 Ratings & 19 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
562,Lenovo Ideapad 530s Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 530S-15IKB Thin ...,"₹59,999","₹80,000",4.4,22 Ratings & 3 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (8th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display
563,MSI GF63 Thin Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650...,"₹59,990","₹72,990",4.5,"1,175 Ratings & 147 Reviews",8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (9th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display
564,ASUS VivoBook Ultra 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) X413EA-EB513TS Thin and Li...,"₹59,990","₹73,990",4.5,887 Ratings & 90 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
565,ASUS Ryzen 5 Dual Core 5th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 165...,"₹59,990","₹76,990",0,0,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Dual Core Processor (5th Gen),Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display
566,acer Aspire 5 Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 10 Home) A515-45-R9PX Thin and Light ...,"₹59,990","₹79,999",5,3 Ratings & 0 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 7 Octa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display
567,Mi Notebook Horizon Edition 14 Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) JYU4...,"₹59,990","₹65,999",4.2,421 Ratings & 42 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
568,HP Pavilion Gaming Ryzen 5 Quad Core 3550H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeF...,"₹59,990",0,4.4,"2,183 Ratings & 249 Reviews",8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Quad Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display
569,Lenovo Ideapad Slim 5 Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 10 Home) 14 ALC 05 Thin and L...,"₹59,990","₹85,290",4.5,112 Ratings & 9 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 7 Octa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 Inch) Display
570,ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,"₹59,990","₹77,990",4.4,184 Ratings & 18 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 Inch) Display
571,ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce G...,"₹59,990","₹81,990",4.5,"4,314 Ratings & 477 Reviews",8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 Inch) Display
572,DELL Inspiron Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10) Inspiron 5515 Thin and Light Lapt...,"₹59,990","₹67,691",4.4,188 Ratings & 43 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 Inch) Display
573,ASUS VivoBook Ultra 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) X413EA-EK511TS Thin and Li...,"₹59,990","₹73,990",4.4,132 Ratings & 25 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
574,Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 14ALC05 2 in 1 Lapto...,"₹59,990","₹83,890",4.1,15 Ratings & 0 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 11 Operating System,Bank Offer,35.56 cm (14 Inch) Touchscreen Display
575,realme Book(Slim) Intel Evo Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) RMNB1002 Thin and Lig...,"₹59,990","₹69,999",4.4,"3,992 Ratings & 568 Reviews",8 GB DDR4 RAM,512 GB SSD,Powered by 11th Gen Intel Evo Core i5 Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
576,MSI Modern 15 Ryzen 7 Octa Core Ryzen 7 5700U 5th Gen - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 A5...,"₹59,990","₹78,990",0,0,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 7 Octa Core Processor (5th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display
577,HP Pavilion Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) 15-eh2018AU Thin and Light Lap...,"₹59,890","₹66,418",0,0,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 Inch) Display
578,HP Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX NVIDIA GeForc...,"₹59,800","₹79,519",0,0,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display
579,ASUS VivoBook Ultra Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) KM413UA-EB502TS Thin a...,"₹58,990","₹73,990",4.5,644 Ratings & 80 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
580,ASUS VivoBook Ultra Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) KM413UA-EB501TS Thin a...,"₹58,990","₹73,990",4.4,96 Ratings & 14 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
581,Lenovo Ideapad Flex 5 Ryzen 5 Hexa Core 4500U 4th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 2 in...,"₹58,990",0,4.5,210 Ratings & 29 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor (4th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Touchscreen Display
582,Lenovo Ideapad Slim 3i Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Ideapad Slim 3 Thin and Li...,"₹58,990","₹78,290",3.3,3 Ratings & 0 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display
583,ASUS VivoBook Ultra K14 (2021) Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) KM413UA-EB5...,"₹58,990","₹73,990",4.4,336 Ratings & 37 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
584,MSI Modern 14 Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B11MOU-473IN Notebook,"₹58,990","₹78,990",4.2,45 Ratings & 9 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
585,Lenovo Ideapad Slim 5 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 Thin and Lig...,"₹58,990","₹60,990",4.4,546 Ratings & 69 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 7 Octa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
586,ASUS Vivobook 15 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-BQ501WS Laptop,"₹58,910","₹72,990",0,0,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display
587,HP Ryzen 3 Hexa Core 4th Gen - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 1650) 15-E...,"₹58,500","₹78,000",0,0,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 3 Hexa Core Processor (4th Gen),Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display
588,HP 14s Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14s- DR2016TU Thin and Light Laptop,"₹58,498","₹70,000",4.2,259 Ratings & 23 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Display
589,ASUS Vivobook 15 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-BQ502WS Laptop,"₹58,490","₹72,990",0,0,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display
590,ASUS Vivobook 15 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-BQ502WS Laptop,"₹58,490","₹72,990",0,0,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,0,39.62 cm (15.6 inch) Display
591,HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14s-ef1001tu Thin and Light Laptop,"₹58,480","₹81,684",4.2,12 Ratings & 1 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,0,35.56 cm (14 Inch) Display
592,HP Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s- fq5009TU Thin and Light Laptop,"₹58,290","₹65,444",0,0,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,0,39.62 cm (15.6 Inch) Display
593,Lenovo IdeaPad 5 14ITL05 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14ITL05 Laptop,"₹57,999","₹63,999",0,0,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),Windows 10 Operating System,0,35.56 cm (14 inch) Display
594,MSI GF63 Thin Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650...,"₹57,999","₹94,990",4.5,"4,308 Ratings & 598 Reviews",8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (9th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display
595,Vaio E Series Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) NE15V2IN027P Thin and Light ...,"₹57,990","₹76,090",3.7,146 Ratings & 27 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 7 Quad Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display
596,ASUS VivoBook Ultra 14 Core i5 10th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home/2 GB Graphic...,"₹57,990","₹68,990",4.4,772 Ratings & 72 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
597,ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,"₹57,990","₹74,990",4.5,"4,314 Ratings & 477 Reviews",8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 11 Operating System,0,39.62 cm (15.6 inch) Display
598,HP Core i5 11th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) 15s-FQ2071TU Thin and Light Lap...,"₹57,990","₹59,452",4.3,"1,157 Ratings & 102 Reviews",8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,0,39.62 cm (15.6 inch) Display
599,Lenovo Ideapad Slim 5i Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14ITL05U2a Thin and Light ...,"₹57,990","₹88,090",4.1,95 Ratings & 12 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
600,Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15ITL6 Thin and Lig...,"₹57,990","₹69,890",4.4,33 Ratings & 3 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display
601,Lenovo IDEAPAD 3 SLIM Ryzen 5 Hexa Core AMD Ryzen™ 5 5500U - (8 GB/512 GB SSD/Windows 10) 82KT00B4IN L...,"₹57,989","₹62,200",3.7,3 Ratings & 0 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,Windows 10 Operating System,0,39.62 cm (15.6 inch) Display
602,HP 15s Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) 15s-eq0132AU Thin and Light Laptop,"₹57,949","₹59,300",4.5,134 Ratings & 22 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 7 Quad Core Processor,64 bit Windows 10 Operating System,0,39.62 cm (15.6 inch) Display
603,HP Pavilion Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dv1000TU Thin and Light Laptop,"₹57,890","₹74,839",4.2,134 Ratings & 11 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,Lowest Price in 15 days,35.56 cm (14 inch) Display
604,ASUS Vivobook 15 Core i5 11th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) X515EA-BQ562TS La...,"₹57,890","₹70,990",4.4,15 Ratings & 0 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,0,39.62 cm (15.6 inch) Display
605,Lenovo IdeaPad Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14ITL6 Thin and Light Laptop,"₹57,499","₹89,790",3.8,13 Ratings & 1 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,0,35.56 cm (14 Inch) Display
606,HP Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-FQ5009TU Notebook,"₹57,390","₹65,444",0,0,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display
607,Lenovo Ideapad Flex 5 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14itl05 2 in 1 Laptop,"₹56,999","₹85,000",3.5,11 Ratings & 2 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i3 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Touchscreen Display
608,HP Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fq1083AU Thin and Light Laptop,"₹56,990","₹73,625",4.4,72 Ratings & 7 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 7 Octa Core Processor,64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Display
609,HP Pavilion Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 11 Home) 14-ec0036AU Thin and Light Laptop,"₹56,990","₹70,234",4.7,11 Ratings & 1 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
610,Lenovo Thinkpad Ryzen 5 Hexa Core 5600U - (8 GB/512 GB SSD/DOS) E14 AMD Gen3 Thin and Light Laptop,"₹56,990","₹78,400",4.4,30 Ratings & 5 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit DOS Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
611,MSI Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-659IN Thin and Light Laptop,"₹56,990","₹78,990",4.2,18 Ratings & 0 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
612,acer Aspire 7 Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650...,"₹56,590","₹84,999",4.4,"2,911 Ratings & 360 Reviews",8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (9th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display
613,DELL Vostro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Vostro 3000 Thin and Light Laptop,"₹56,500","₹80,700",4.1,374 Ratings & 28 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Display
614,HP Pavilion x360 Convertible Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dy0207TU Thin and...,"₹56,490","₹69,267",0,0,8 GB DDR4 RAM,512 GB SSD,Intel Core i3 Processor (11th Gen),64 bit Windows 11 Operating System,Bank Offer,35.56 cm (14 inch) Touchscreen Display
615,MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-423IN Laptop,"₹56,490","₹57,240",4.5,824 Ratings & 113 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
616,Lenovo Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Laptop,"₹55,999","₹84,190",0,0,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display
617,HP 14s Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14s- ER0503TU Thin and Light Laptop,"₹55,990","₹77,996",4.1,33 Ratings & 5 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 Inch) Display
618,Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) IdeaPad 5 15ALC05 Thin and ...,"₹55,990","₹78,290",4.3,60 Ratings & 11 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display
619,DELL Vostro Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 5415 Thin and Light Lap...,"₹55,990","₹76,494",5,3 Ratings & 1 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
620,HP Pavilion x360 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dy0186TU 2 in 1 Laptop,"₹55,990","₹69,267",4.4,83 Ratings & 7 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i3 Processor (11th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
621,HP Pavilion x360 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14-dw1037TU 2 in 1 Laptop,"₹55,490","₹65,853",4.3,146 Ratings & 15 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i3 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Touchscreen Display
622,Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) IdeaPad 3 15ITL6 Th...,"₹54,999","₹81,090",4.3,765 Ratings & 71 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 Inch) Display
623,HP Pavilion Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 15-eh1101AU Thin and Light Lap...,"₹54,999","₹70,419",4.5,130 Ratings & 20 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 Inch) Display
624,Lenovo Ideapad Slim 3i Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IIL05 Thin and Light Lap...,"₹54,999","₹73,000",4.2,516 Ratings & 55 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display
625,HP Pavilion Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 14-ec0035AU Thin and Light Lap...,"₹54,990","₹67,931",4.4,433 Ratings & 59 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
626,HP Pavilion Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) 14-EC1003AU Thin and Light Lap...,"₹54,990","₹64,342",4.6,5 Ratings & 3 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 11 Operating System,Bank Offer,35.56 cm (14 Inch) Display
627,Lenovo ThinkBook 13s Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) TB13s ITL Gen 2 Thin and Lig...,"₹54,990","₹1,12,608",4.2,79 Ratings & 9 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",33.02 cm (13 inch) Display
628,acer Aspire 7 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce ...,"₹54,990","₹89,999",4.5,"3,561 Ratings & 460 Reviews",8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display
629,Lenovo Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) V14 ITL G2 Thin and Light Laptop,"₹54,990","₹66,470",4.4,13 Ratings & 1 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display
630,acer Aspire 5 Ryzen 5 Hexa Core AMD Ryzen 5-5500U hexa-core - (8 GB/512 GB SSD/Windows 10 Home) A515-4...,"₹54,990","₹65,000",4.3,55 Ratings & 6 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display
631,Lenovo IdeaPad Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15 ITL 6 Thin and Light Laptop,"₹54,299","₹80,490",4.2,70 Ratings & 4 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 Inch) Display
